area,bedrooms,bathrooms,location_score,age_of_house,floor,near_metro,parking,price
1278,3,1,10,20,0,0,0,4614000
2405,5,2,2,4,3,1,0,7795000
2443,1,4,8,19,10,0,1,7999000
1018,4,4,9,4,7,1,0,4344000
2369,2,3,6,9,9,0,1,7797000
2132,2,1,8,7,7,0,1,7266000
867,2,1,10,17,8,1,1,3621000
1825,3,1,6,2,4,1,1,6445000
547,1,3,5,16,10,1,2,2271000
2879,2,1,2,6,4,0,1,8927000
616,3,2,10,0,3,0,1,3138000
2132,4,2,9,14,8,1,2,7586000
2854,5,1,1,1,10,1,0,9072000
1697,1,3,2,12,3,0,0,5191000
1546,4,2,7,12,8,1,1,5588000
561,5,2,3,20,4,0,2,2053000
2729,5,1,7,13,1,0,0,8907000
2207,5,2,2,11,2,1,2,7221000
1042,4,1,2,5,0,0,1,3536000
1435,4,3,1,5,4,0,0,4595000
2460,3,4,4,8,9,0,0,7890000
1197,1,2,8,12,2,0,2,4421000
2252,4,2,10,20,7,0,2,7776000
1913,1,3,1,5,1,1,1,6109000
1268,5,2,6,6,1,0,1,4674000
640,4,2,7,2,8,0,0,2840000
1467,4,4,7,9,9,1,0,5391000
1454,4,4,4,8,4,1,0,5072000
2856,4,2,6,5,9,0,2,9488000
2491,4,3,9,14,0,1,0,8533000
780,3,3,5,17,5,0,2,2900000
2352,3,2,3,9,5,1,1,7616000
760,1,4,5,17,7,0,1,2690000
1150,1,1,7,16,3,1,0,4060000
1982,4,4,2,7,5,0,1,6406000
1357,5,3,4,5,1,0,2,4871000
2810,5,3,3,11,7,1,1,9080000
2578,2,3,8,17,5,0,2,8544000
2748,2,1,4,18,5,0,0,8414000
2485,4,2,5,11,10,0,0,7995000
2143,3,3,8,1,10,1,2,7759000
1033,4,3,9,16,2,1,2,4279000
2069,3,2,3,2,7,0,0,6677000
2700,2,2,8,18,6,0,0,8700000
2604,2,1,6,3,0,1,2,8792000
2277,3,2,8,3,9,0,0,7781000
1989,3,3,5,3,8,0,2,6807000
1351,4,4,7,19,1,1,1,4923000
1993,2,3,10,19,5,1,1,7019000
2399,1,1,10,19,4,1,1,8127000
2454,1,4,9,10,8,1,1,8462000
1459,3,4,7,10,1,1,2,5457000
2993,4,4,7,6,2,0,1,9959000
644,5,1,1,18,2,1,1,2182000
1886,1,1,2,2,5,1,0,6048000
2599,1,2,9,9,5,1,1,8857000
1360,3,2,7,20,10,0,2,4750000
1991,5,4,7,8,10,1,2,7193000
2456,5,3,6,6,3,0,1,8268000
2988,3,4,5,17,3,0,0,9394000
2996,2,4,10,17,0,0,2,10028000
2029,2,3,1,8,9,0,2,6377000
665,2,4,4,5,10,0,1,2595000
1969,4,3,10,17,6,1,1,7087000
2007,1,1,4,14,3,1,1,6451000
2142,2,2,4,2,4,1,0,7096000
1422,2,3,10,5,8,0,0,5356000
2496,3,4,9,2,8,1,1,8848000
607,4,1,2,2,9,0,0,2211000
1437,1,3,9,19,8,0,1,5051000
2164,1,3,1,6,10,1,1,6842000
2163,2,2,5,5,9,1,1,7279000
972,2,2,10,19,4,1,1,3926000
1198,1,2,8,18,8,0,0,4144000
1285,4,4,9,0,1,0,0,5075000
656,4,2,6,20,5,1,1,2658000
2677,5,2,2,4,2,1,0,8611000
2607,3,4,2,14,5,0,1,8091000
803,5,1,10,7,6,1,1,3779000
2796,1,2,5,18,6,0,2,8798000
1421,5,3,10,17,1,1,1,5493000
746,2,4,2,19,0,0,1,2358000
2312,1,1,9,18,7,0,0,7556000
524,5,1,5,18,10,0,1,2072000
2972,2,4,8,7,4,1,0,9946000
903,1,1,5,6,5,1,0,3319000
801,2,2,8,5,5,1,0,3413000
824,3,4,3,15,1,0,0,2742000
793,1,1,10,2,6,0,1,3499000
2074,1,2,3,9,9,1,0,6602000
2440,5,2,8,11,5,1,0,8360000
1303,1,4,9,11,10,0,2,4919000
1323,5,3,10,8,7,0,2,5309000
650,2,3,7,7,8,0,2,2860000
1526,3,1,1,2,9,0,1,4898000
2988,4,2,4,9,6,0,0,9444000
1152,5,3,9,4,2,0,1,4696000
2076,5,2,1,6,2,0,0,6518000
2763,2,1,1,15,2,0,2,8379000
1804,3,3,4,2,1,1,1,6242000
2289,4,4,9,12,8,1,2,8157000
2960,2,4,1,4,7,1,1,9350000
907,2,1,6,1,9,0,0,3431000
2838,5,2,8,7,7,0,0,9484000
2672,4,4,6,9,1,1,0,8906000
2810,5,3,10,11,5,1,0,9700000
2507,2,1,2,3,7,0,2,7951000
2014,1,2,9,5,10,1,2,7262000
1388,2,4,6,2,8,1,1,5174000
997,3,4,9,15,3,0,1,3941000
736,4,1,9,17,2,0,2,3158000
821,1,1,9,1,7,1,1,3653000
1553,2,2,6,10,3,1,0,5369000
1175,4,1,10,11,7,0,0,4535000
2209,2,1,3,10,8,1,2,7167000
2925,2,3,6,18,5,0,2,9365000
2098,5,4,10,15,2,1,0,7514000
615,3,3,7,19,4,1,0,2555000
2785,3,1,9,9,6,0,1,9335000
1214,3,1,10,18,1,0,1,4542000
2393,1,3,8,7,6,0,2,8139000
1164,4,3,6,20,6,1,1,4212000
2728,1,2,5,15,5,1,0,8644000
1053,5,4,5,2,2,1,0,4139000
1587,4,2,5,4,5,1,0,5591000
1204,1,4,8,13,9,0,2,4482000
1226,3,1,8,9,1,1,2,4788000
2833,1,2,10,10,10,1,1,9639000
2148,2,1,3,2,4,0,1,6914000
517,5,2,9,3,5,1,2,3011000
1145,4,4,1,18,4,0,0,3495000
2800,5,2,5,6,7,1,0,9240000
1585,1,4,10,11,5,1,2,6015000
513,4,3,5,15,0,0,2,2189000
2629,5,1,6,2,8,0,2,8887000
2107,5,4,2,13,3,1,0,6781000
2763,1,1,4,13,3,0,2,8669000
2358,3,3,3,12,0,0,0,7374000
2621,3,3,5,8,10,0,2,8603000
2315,2,2,4,17,1,1,2,7475000
1601,4,4,7,13,10,0,1,5643000
2986,5,1,9,9,5,1,2,10268000
2475,1,2,1,6,10,1,1,7745000
2199,2,2,1,16,0,1,1,6767000
1210,1,3,6,2,10,0,2,4490000
1905,5,1,9,2,5,1,1,7085000
1590,4,2,2,17,10,1,1,5120000
2022,2,4,5,4,1,1,0,6856000
1306,4,3,6,11,0,0,0,4588000
649,4,1,1,4,6,1,2,2507000
2967,5,4,6,9,8,1,1,9921000
980,1,2,6,9,6,0,0,3470000
2084,5,3,10,18,7,1,1,7462000
1618,3,2,2,12,10,1,1,5254000
1195,1,2,3,6,4,0,1,3955000
1556,4,2,6,5,10,0,2,5588000
504,1,4,8,6,0,1,2,2672000
2045,2,1,8,5,5,1,1,7195000
1853,5,3,7,2,5,1,1,6789000
741,2,4,10,15,1,0,0,3143000
2392,4,2,7,17,9,1,1,8026000
1793,5,1,7,18,3,1,2,6309000
1654,5,1,9,4,6,0,1,6142000
640,3,3,2,5,10,1,0,2410000
2049,3,1,9,4,10,1,2,7457000
2700,2,1,1,5,0,1,1,8460000
2835,2,3,8,9,7,1,1,9545000
1343,3,3,3,4,1,0,1,4569000
1598,5,2,6,18,0,0,1,5424000
1875,4,3,3,12,8,1,2,6285000
2610,5,1,10,5,5,0,2,9170000
893,3,1,5,13,4,0,1,3179000
1112,1,2,9,18,6,1,2,4296000
1451,2,2,7,8,7,0,1,5133000
1409,5,1,10,20,3,0,0,5107000
2466,4,2,3,7,4,0,1,7898000
1393,3,3,7,17,8,0,0,4779000
2596,1,1,3,12,1,0,0,7928000
2322,1,1,10,14,1,1,2,8076000
2698,2,4,6,8,8,0,2,8914000
2728,1,2,1,20,6,1,0,8144000
1888,5,3,8,5,6,0,1,6784000
1620,1,4,8,7,10,0,2,5850000
2830,2,3,9,1,6,0,1,9640000
535,2,4,7,19,6,0,1,2225000
1202,4,3,9,8,5,0,1,4716000
1348,3,1,1,13,5,0,2,4224000
1552,3,2,10,8,7,0,2,5866000
1524,1,3,10,20,4,1,0,5462000
743,2,2,4,13,0,0,2,2689000
979,2,4,7,0,6,1,2,4167000
632,4,4,5,20,6,1,0,2466000
2063,2,3,10,11,0,1,0,7309000
1884,4,2,3,0,9,0,1,6292000
2986,3,1,7,13,5,0,1,9658000
1829,2,2,2,10,2,1,1,5877000
1879,2,1,8,15,8,0,1,6347000
1660,3,2,7,3,3,1,0,5980000
2809,1,3,3,18,0,1,0,8657000
1962,5,3,4,2,7,0,1,6666000
953,4,1,1,8,2,0,2,3189000
1093,3,4,8,5,9,0,2,4409000
1899,1,1,8,6,4,0,0,6457000
770,2,2,3,16,6,1,2,2760000
2545,5,1,10,4,3,0,1,8915000
1033,2,1,6,7,6,1,0,3839000
1033,3,4,10,19,3,0,2,4149000
2754,5,3,5,16,3,0,0,8782000
2192,2,4,5,19,4,1,2,7226000
1285,4,2,7,11,7,0,1,4675000
1626,2,1,8,15,6,1,1,5738000
2708,1,2,10,12,6,1,1,9224000
2262,1,1,8,12,3,1,0,7576000
2532,3,2,9,13,6,0,0,8446000
1365,3,3,3,1,4,0,1,4695000
1690,2,1,10,6,6,1,2,6390000
2027,1,3,10,1,6,1,2,7511000
1744,4,2,8,5,2,0,1,6272000
842,2,4,4,20,2,1,2,3056000
2443,2,1,2,0,1,1,0,7809000
815,3,3,8,14,10,1,2,3515000
2117,2,1,8,14,2,1,2,7311000
1371,1,3,7,12,3,0,1,4793000
2941,5,3,1,5,4,0,2,9323000
1772,3,4,6,10,7,1,1,6216000
1500,4,1,10,0,1,0,2,5890000
2285,5,3,9,1,5,1,2,8385000
1395,2,4,6,7,3,1,0,5015000
870,3,1,5,13,3,1,2,3340000
606,1,3,10,20,2,1,0,2708000
1774,4,1,9,16,8,0,0,6132000
2071,1,2,10,18,5,0,2,7123000
832,4,1,9,3,7,0,2,3726000
664,2,2,8,12,8,0,0,2712000
2090,3,3,4,17,8,1,2,6880000
2686,2,2,6,19,10,0,1,8518000
2067,2,4,7,13,9,1,0,7011000
555,3,4,3,10,3,1,2,2345000
1639,4,1,6,11,1,1,0,5677000
1383,4,3,8,1,2,1,2,5529000
1298,3,3,5,4,7,0,0,4554000
2900,4,2,4,16,3,1,0,9190000
2684,1,1,1,9,8,1,0,8202000
1091,4,1,2,16,2,0,1,3463000
1110,1,2,10,5,2,1,1,4570000
864,1,1,5,10,2,0,1,3052000
930,5,2,7,5,0,0,0,3700000
2390,1,3,9,5,0,1,2,8420000
700,4,1,9,8,9,1,1,3300000
1227,5,3,8,17,3,0,2,4641000
1011,1,4,10,4,8,0,0,4123000
2374,1,1,4,10,6,0,0,7402000
2859,2,4,9,8,5,0,1,9617000
2926,3,3,7,1,7,0,0,9698000
1648,4,3,8,6,6,0,0,5914000
2368,1,2,2,7,2,0,1,7354000
2123,2,2,1,4,7,0,1,6629000
2234,1,2,9,11,10,0,1,7572000
1149,1,4,2,4,0,0,2,3897000
2792,5,1,3,15,0,0,1,8736000
887,3,2,1,5,1,1,0,3021000
796,4,4,10,11,10,1,1,3718000
1290,2,2,7,16,7,1,2,4720000
970,1,3,9,20,7,0,1,3630000
786,2,1,3,17,8,1,2,2758000
1087,2,4,9,4,10,1,2,4611000
1696,1,4,3,3,7,0,2,5658000
2334,5,2,9,20,2,1,1,8042000
1121,3,1,10,16,7,0,2,4383000
2977,2,1,2,20,9,1,1,9091000
1284,1,1,9,16,3,0,1,4592000
2649,5,2,4,12,0,0,2,8577000
2404,2,2,10,0,5,0,1,8452000
2763,2,4,1,7,9,0,2,8629000
1228,4,1,3,14,4,1,2,4244000
587,2,1,4,4,6,0,1,2291000
643,2,3,6,19,9,0,2,2499000
2660,2,3,1,0,0,0,2,8430000
1773,3,2,10,13,10,0,2,6429000
2936,5,1,1,4,10,0,1,9188000
713,2,4,9,17,10,1,0,3069000
2768,1,3,3,4,8,0,1,8744000
1695,3,1,5,17,3,1,1,5655000
2294,3,2,6,17,1,0,1,7432000
927,1,3,6,8,8,0,2,3521000
2949,2,4,10,9,2,0,0,9887000
1042,3,1,8,5,9,0,0,4006000
2227,3,2,6,11,9,0,0,7271000
1035,3,4,9,12,4,0,0,4035000
2737,2,1,7,10,2,1,1,9071000
1819,5,1,1,2,0,0,2,5957000
1797,2,3,6,11,8,1,2,6271000
1280,2,4,9,6,9,0,0,4840000
1287,3,2,6,19,7,1,1,4521000
2939,5,2,2,17,10,0,1,9067000
1344,3,1,3,10,7,0,2,4472000
2610,5,1,7,10,8,0,2,8770000
516,5,3,4,14,8,0,2,2168000
1214,5,4,9,5,1,1,0,4962000
867,2,2,4,8,10,0,2,3161000
1770,2,2,10,7,9,0,1,6410000
2754,2,2,6,7,10,1,2,9192000
1718,4,4,7,5,4,1,0,6224000
1245,1,4,3,2,1,0,1,4245000
1672,4,1,6,7,1,1,0,5856000
1073,5,2,2,9,3,1,0,3699000
1691,1,3,3,2,2,1,1,5703000
782,2,3,4,17,5,0,2,2756000
1356,3,4,10,4,5,0,0,5258000
1102,4,2,6,9,0,0,1,4066000
2826,2,2,5,4,9,1,2,9368000
2717,1,2,9,9,10,0,0,8981000
1316,4,3,9,19,0,0,2,4918000
1293,5,1,1,3,9,0,2,4359000
1119,1,4,8,13,3,0,1,4147000
1016,1,1,10,6,0,0,1,4088000
2525,3,3,1,19,8,1,2,7845000
2616,2,4,6,17,7,1,1,8558000
1849,5,3,5,17,1,0,0,6047000
1247,5,2,5,18,2,1,2,4501000
1215,4,1,3,13,10,0,0,3915000
889,2,1,6,10,9,1,0,3347000
2468,1,2,8,8,4,0,1,8234000
1766,3,3,7,10,3,1,2,6348000
2884,3,4,4,4,8,1,2,9552000
952,1,4,1,17,7,0,0,2786000
2972,2,4,4,7,7,0,0,9396000
585,4,4,10,19,9,0,2,2855000
1904,4,3,1,13,4,0,2,6002000
2178,1,2,3,3,6,1,0,7034000
750,1,4,3,11,2,1,2,2810000
1033,3,2,4,5,5,0,1,3689000
1374,3,4,6,8,3,0,2,4992000
733,2,1,2,14,9,1,0,2399000
866,2,3,4,15,8,1,2,3198000
2576,5,4,6,15,9,0,2,8558000
937,4,2,4,0,0,0,1,3551000
2631,4,3,5,12,6,1,0,8593000
2361,5,1,5,6,1,1,2,8053000
2225,1,2,4,2,10,0,1,7225000
1659,4,1,9,1,9,0,1,6167000
2023,3,1,8,4,5,0,2,7129000
739,3,2,5,7,1,0,2,2947000
727,2,2,2,2,6,0,0,2501000
823,4,1,9,17,8,1,0,3409000
1243,3,1,10,17,3,0,2,4729000
2915,4,3,10,9,3,1,0,10005000
2489,5,1,2,6,9,0,0,7827000
1001,3,4,9,5,5,1,1,4303000
2992,3,2,3,14,5,1,1,9436000
1973,3,4,7,7,10,0,0,6749000
2632,1,1,1,4,5,0,0,7996000
673,5,3,1,4,1,1,2,2689000
1098,3,2,10,11,5,0,1,4364000
1654,3,3,8,18,2,1,0,5792000
1142,2,4,6,4,0,0,0,4166000
2295,1,4,3,8,6,0,0,7195000
2792,2,3,2,17,10,1,1,8656000
2083,5,1,1,8,0,0,0,6469000
2752,4,3,3,13,2,0,2,8746000
1577,4,3,10,7,8,1,1,6111000
2139,1,2,8,8,3,1,2,7477000
1120,5,1,9,5,9,0,0,4440000
1525,4,4,9,8,1,0,0,5635000
1020,5,3,3,9,8,0,0,3520000
2699,5,4,1,0,9,1,0,8717000
1893,3,2,5,16,0,1,0,6219000
575,2,2,2,8,4,0,2,2085000
2249,1,1,9,18,4,0,1,7447000
997,4,4,8,10,5,1,1,4141000
530,3,1,7,6,2,0,0,2350000
1235,5,3,9,20,7,0,2,4705000
1976,2,2,6,0,9,0,2,6848000
2517,2,2,8,0,3,0,2,8671000
885,2,3,6,14,7,0,2,3325000
1232,5,1,3,19,9,0,2,4056000
2416,1,3,10,10,1,1,2,8498000
950,1,4,8,3,4,1,1,3990000
2694,5,1,2,19,2,1,1,8412000
2698,3,2,1,15,4,0,0,8104000
1072,5,2,3,20,1,1,2,3736000
861,5,4,5,15,8,0,1,3233000
517,4,2,3,15,0,1,0,1961000
1876,3,4,4,11,1,0,1,6158000
1887,3,2,2,11,5,0,0,5851000
1375,1,1,5,16,8,1,0,4535000
824,5,4,2,11,0,1,0,2972000
1836,4,4,2,14,3,1,1,5978000
2915,1,4,3,18,9,1,1,9085000
1423,5,4,9,5,9,0,0,5439000
2731,2,3,9,20,9,1,2,9193000
885,4,1,2,13,2,0,1,2905000
2394,4,4,5,17,2,0,0,7662000
1802,4,1,2,20,8,0,2,5596000
844,3,1,9,5,10,1,1,3742000
1295,2,1,6,12,3,0,0,4375000
2250,4,3,9,11,6,1,2,8030000
598,1,4,9,7,3,0,0,2724000
1300,5,2,8,5,3,0,2,5070000
2028,1,4,6,4,4,1,0,6924000
2350,5,4,8,3,6,0,1,8240000
2381,3,2,1,9,2,1,2,7583000
1952,3,4,10,7,9,0,2,7146000
2948,4,3,5,1,8,0,1,9694000
2115,2,1,10,2,2,0,2,7595000
2587,1,1,8,10,4,0,0,8441000
1093,1,3,2,13,5,0,0,3359000
930,5,1,4,19,7,1,2,3400000
2939,1,3,7,9,2,1,1,9707000
1825,3,3,4,13,0,0,2,6015000
1513,2,1,3,2,6,0,1,5009000
1124,2,4,10,6,2,1,2,4782000
574,5,3,1,6,5,0,0,2042000
807,4,3,1,9,7,1,2,2941000
1378,3,4,5,14,0,1,2,4934000
2365,5,4,4,9,4,0,2,7845000
912,4,1,8,17,5,0,0,3426000
904,1,1,8,10,8,0,0,3392000
1914,5,2,9,3,7,0,2,7052000
1885,4,1,1,8,9,0,0,5825000
2023,2,2,3,3,6,1,0,6619000
1190,5,4,9,2,0,1,0,4950000
1115,3,1,9,17,0,1,0,4235000
942,5,2,1,4,8,1,0,3306000
1602,2,2,8,5,8,1,2,5976000
1488,2,3,10,3,7,1,1,5824000
1813,3,3,6,10,8,0,0,6079000
1455,2,3,1,2,8,1,2,4925000
1753,2,3,2,13,7,0,1,5469000
1065,4,1,3,5,0,0,0,3625000
510,5,2,7,14,7,1,2,2570000
2346,4,3,7,11,8,0,2,7968000
2424,2,1,9,6,10,1,1,8412000
2260,5,2,10,13,2,0,2,7990000
2819,1,4,10,12,5,0,1,9467000
2624,4,1,1,16,10,0,0,7882000
801,5,2,10,7,1,1,2,3883000
2931,1,3,8,3,1,1,1,9903000
1989,4,4,10,4,2,1,2,7517000
1970,1,3,9,16,0,1,0,6780000
1290,2,4,7,7,4,1,1,4880000
648,5,2,9,19,4,0,0,2774000
779,4,3,3,9,4,1,1,2977000
861,3,4,5,11,10,1,1,3363000
1354,4,1,8,2,0,0,1,5132000
2780,5,3,5,0,5,1,0,9330000
1651,5,4,10,20,1,1,0,6073000
1612,4,1,6,16,8,0,1,5426000
2010,4,1,10,11,6,0,1,7120000
1303,2,2,2,19,8,1,2,4199000
2467,3,4,2,5,0,0,2,7931000
1166,2,3,6,8,4,1,0,4278000
2017,1,3,5,18,1,0,1,6411000
2999,2,3,7,0,9,1,0,10037000
664,3,2,10,15,0,1,2,3212000
1030,4,2,2,1,0,1,1,3760000
1706,4,3,10,7,6,1,2,6578000
971,1,3,3,7,10,1,1,3443000
2363,2,2,4,16,4,0,1,7409000
2309,1,4,10,3,10,1,1,8267000
1120,1,2,2,17,5,0,2,3490000
616,2,3,5,12,1,1,1,2528000
1305,5,4,8,19,10,0,1,4785000
1113,3,3,6,6,5,1,1,4289000
2959,3,3,3,13,9,1,2,9467000
2691,4,1,8,18,8,1,2,9053000
1398,1,4,9,12,4,1,2,5334000
2227,4,2,10,6,8,1,1,8051000
1877,5,4,5,1,1,1,0,6631000
1227,3,4,9,5,9,0,0,4751000
1394,2,1,9,19,8,0,2,4992000
1652,5,1,3,7,1,1,2,5706000
767,4,3,4,17,7,1,0,2801000
887,5,2,8,10,0,1,2,3881000
2275,2,4,9,10,1,1,0,7895000
1298,2,1,6,2,6,0,0,4584000
1872,5,1,7,20,6,0,0,6196000
2366,3,3,3,5,0,1,1,7768000
2576,1,1,1,14,6,0,1,7708000
767,2,2,1,8,6,0,1,2481000
2909,3,1,5,10,6,0,0,9207000
1035,4,1,4,3,10,1,2,3985000
2824,1,1,1,6,9,0,2,8692000
2890,1,1,9,4,7,1,0,9720000
1563,2,2,5,9,2,0,2,5329000
1356,3,3,8,19,5,0,0,4728000
2923,4,3,5,12,8,1,0,9469000
672,5,4,7,3,3,0,0,3026000
1703,5,1,2,18,10,0,0,5229000
2098,2,3,6,15,1,1,0,6934000
755,1,1,7,7,4,1,1,3135000
2311,1,1,9,20,7,0,0,7513000
2104,1,4,1,19,8,1,2,6512000
1997,5,3,2,13,9,1,0,6421000
2218,3,2,8,9,5,0,0,7484000
1240,2,2,7,15,6,1,2,4590000
1900,3,3,2,13,7,0,1,5960000
2194,5,3,3,20,10,1,1,7052000
1625,3,2,5,5,3,0,0,5485000
777,1,3,7,17,0,1,0,2981000
1131,2,4,4,5,2,1,1,4143000
2234,5,3,8,16,5,0,2,7682000
2217,4,3,3,1,1,1,0,7371000
1417,3,1,8,13,10,1,1,5201000
1593,5,4,9,15,5,1,0,5899000
1161,5,1,8,11,9,1,2,4653000
2322,5,3,8,3,7,0,0,8046000
816,2,3,6,1,1,0,0,3218000
2509,2,4,2,18,0,0,0,7587000
688,1,3,3,2,10,0,2,2624000
2568,4,1,5,1,5,0,1,8494000
2717,4,2,1,0,5,0,2,8671000
2898,2,1,7,16,8,0,2,9364000
2181,2,1,10,6,8,0,0,7553000
2719,5,1,1,15,7,0,1,8317000
2305,4,1,4,17,8,0,0,7205000
678,3,1,4,3,1,1,2,2864000
1446,2,4,10,10,10,0,2,5518000
1467,1,1,6,5,9,0,0,4981000
2836,4,2,5,11,3,1,0,9198000
2036,1,1,8,13,8,0,2,6888000
1270,1,1,6,19,4,0,1,4190000
2654,1,3,7,1,9,0,2,8942000
2301,3,2,7,7,8,0,0,7673000
2098,2,4,4,18,4,0,1,6634000
1823,3,2,8,1,6,0,2,6619000
2109,1,4,10,5,0,0,0,7397000
1163,5,1,2,13,4,1,0,3859000
2419,1,1,2,17,6,0,1,7277000
2230,2,3,1,8,4,0,2,6980000
888,3,2,8,7,0,0,0,3534000
1653,4,1,7,3,7,1,1,6059000
1295,3,2,4,8,7,0,0,4335000
2494,5,3,2,16,6,0,0,7702000
1252,5,2,7,2,10,1,1,4956000
1865,2,1,1,11,4,1,2,5915000
1351,1,3,2,19,10,0,1,4093000
2471,1,1,9,17,2,0,0,8053000
1189,2,1,5,14,2,0,1,3997000
1581,2,3,6,18,1,1,0,5323000
2002,4,1,4,16,4,0,1,6396000
525,4,1,2,3,1,0,1,2025000
768,2,2,9,17,9,0,1,3104000
1525,4,4,1,4,5,0,0,4915000
1192,1,3,4,1,10,0,2,4256000
1516,3,1,1,3,10,0,0,4768000
2369,1,3,10,3,3,0,0,8187000
2579,4,2,7,16,6,1,0,8527000
2235,1,4,1,0,2,0,1,7055000
2154,2,2,7,20,4,0,1,7002000
2001,5,2,10,14,7,0,1,7113000
651,1,3,2,20,2,0,2,2053000
587,5,4,10,9,9,1,1,3181000
2798,1,3,7,16,7,0,1,8994000
2272,3,4,6,10,7,1,1,7716000
2170,4,4,5,2,3,1,1,7520000
2469,1,1,1,4,3,0,0,7507000
2169,5,4,6,0,4,0,2,7637000
1986,5,4,7,12,8,0,2,6948000
2255,1,3,9,20,0,0,0,7405000
2720,1,1,7,0,1,1,0,9090000
2801,4,2,4,15,3,0,2,8923000
1989,4,2,8,13,7,0,0,6767000
2336,4,4,3,12,3,0,2,7548000
1560,4,1,2,9,9,1,2,5240000
1039,2,3,5,7,7,1,0,3817000
2309,2,3,10,1,7,1,0,8247000
2303,4,4,10,10,0,1,2,8339000
1048,1,4,4,0,10,1,0,3864000
2147,2,4,3,10,5,0,0,6761000
1902,5,2,5,12,5,0,1,6356000
1127,4,3,3,8,4,0,0,3811000
1890,2,1,8,8,6,1,2,6750000
1189,5,1,7,19,10,1,2,4477000
2993,5,3,5,0,6,0,1,9899000
2140,5,2,4,13,2,0,2,7030000
1774,5,3,2,2,8,0,2,5982000
1346,2,4,8,19,2,0,0,4678000
2547,4,2,9,3,8,1,1,8971000
2773,3,4,1,6,2,0,1,8649000
532,1,3,3,17,2,0,0,1696000
1415,5,4,1,20,8,1,1,4545000
2984,3,4,2,15,2,1,2,9432000
1484,4,2,5,4,3,0,0,5132000
2983,2,1,3,17,7,0,0,9039000
689,2,1,2,9,1,1,2,2527000
2811,3,1,6,12,7,0,0,8973000
967,5,4,2,0,1,1,1,3701000
2154,3,3,5,9,1,1,1,7252000
1423,2,1,8,17,8,0,1,4939000
2880,1,4,9,12,0,1,2,9780000
654,3,4,7,10,5,1,0,2882000
2703,2,4,5,8,7,0,2,8829000
646,4,2,9,8,10,0,0,2938000
1343,2,2,2,8,10,1,1,4459000
2984,4,3,5,16,8,0,1,9502000
1297,5,2,10,4,6,1,1,5351000
1194,5,2,1,3,5,1,0,4082000
1881,2,1,6,12,8,1,2,6443000
866,3,1,7,16,1,0,2,3318000
1225,4,1,5,18,4,1,0,4195000
2553,4,2,1,0,2,0,2,8179000
2741,1,4,7,2,2,1,1,9283000
690,5,2,10,20,6,1,2,3290000
2171,1,1,2,13,0,1,0,6683000
2936,3,1,8,10,6,0,1,9668000
2898,5,4,1,5,6,1,0,9214000
957,4,3,10,9,3,0,0,3981000
755,1,1,7,8,9,0,0,2885000
1272,5,4,6,8,6,1,0,4776000
1126,5,4,9,13,5,1,1,4618000
1781,4,3,9,15,8,1,2,6543000
750,4,3,5,5,4,0,0,2940000
1371,5,1,7,17,0,0,1,4833000
1501,3,2,9,18,4,1,2,5563000
2241,4,1,10,18,7,0,2,7753000
2439,3,3,4,11,3,1,0,7887000
2796,4,3,5,5,10,0,2,9238000
1332,1,4,2,10,4,0,0,4166000
2458,1,3,8,0,5,1,0,8464000
813,4,2,4,19,10,0,0,2719000
2735,5,1,7,10,5,0,2,9145000
2549,2,1,2,1,5,0,1,8037000
847,2,1,4,4,10,0,0,2991000
554,5,3,7,12,6,0,1,2542000
999,5,1,4,18,4,0,1,3397000
1918,5,2,9,18,7,0,0,6604000
591,4,2,7,2,2,0,0,2693000
984,3,2,2,17,7,1,1,3252000
2578,2,3,3,12,4,0,1,8064000
2629,5,3,9,4,2,0,0,9047000
2647,2,4,4,13,9,1,1,8531000
2047,4,3,9,7,2,1,0,7341000
2421,2,4,3,3,1,1,1,7953000
1183,3,1,1,15,2,0,2,3689000
896,1,4,2,9,1,1,1,3108000
1579,2,4,8,14,2,0,1,5557000
2224,4,3,8,5,2,1,1,7892000
2936,3,3,7,3,6,1,1,9918000
736,1,4,3,8,9,1,2,2828000
2037,4,3,4,8,10,1,1,6871000
801,2,2,3,15,1,1,2,2873000
576,5,4,2,7,3,0,1,2238000
1250,5,2,5,2,4,0,1,4600000
2555,5,1,4,10,7,1,1,8375000
1228,4,4,10,11,10,0,1,4864000
1291,5,4,4,3,0,0,0,4583000
1621,4,2,6,18,6,0,1,5443000
1749,5,1,3,2,1,0,1,5867000
739,2,4,4,9,9,0,0,2657000
1381,5,2,7,11,0,1,1,5163000
2036,5,4,2,11,5,0,0,6458000
2025,2,3,8,0,1,0,0,7065000
731,4,1,3,5,9,1,1,2853000
2550,1,2,6,15,4,1,1,8290000
520,1,4,6,3,7,0,2,2430000
1153,1,4,8,4,0,0,0,4349000
2577,1,4,2,0,6,0,0,8101000
1692,5,4,6,4,3,1,1,6196000
1759,5,2,4,17,3,0,0,5647000
1481,5,3,9,1,3,1,0,5813000
2086,5,1,8,14,8,0,1,7138000
882,1,2,9,10,3,1,0,3606000
1989,5,1,10,12,0,1,1,7237000
545,3,2,3,8,6,1,0,2135000
2017,1,2,10,20,5,1,2,7071000
1521,3,4,3,2,0,1,1,5323000
2801,2,4,8,4,6,0,0,9343000
1594,1,3,10,12,2,0,2,5842000
2140,2,2,2,2,2,1,2,7050000
1741,2,3,4,10,6,1,2,5923000
