area,bedrooms,bathrooms,location_score,age_of_house,floor,near_metro,parking,price
2996,3,3,5,6,0,0,0,11170753
983,1,1,7,1,5,1,0,5677008
1324,4,3,5,2,4,1,2,8699291
525,1,1,6,12,9,0,0,3953574
1884,5,4,8,1,10,0,1,10699017
2386,5,3,8,13,0,1,2,11974594
1792,4,1,4,18,10,1,1,8335990
1111,3,1,6,12,10,0,1,6493292
978,2,2,1,8,6,0,1,5325745
2022,4,3,4,16,4,0,0,8916369
653,1,1,8,16,0,1,0,4634289
2480,5,3,6,4,1,0,0,11231715
2381,4,1,1,9,0,0,1,9004463
688,1,1,1,18,4,0,1,3429079
1673,3,3,6,14,10,0,1,8346246
1620,2,1,10,17,8,0,0,7679294
2750,4,3,3,9,9,0,0,10607614
1887,5,4,1,4,0,1,2,9686078
2071,3,1,7,12,2,1,2,9411964
1861,3,3,9,2,7,0,0,9609400
2418,3,2,5,20,7,1,0,9894724
1088,4,3,6,12,2,1,1,7723118
623,1,1,2,11,7,1,0,3813228
1927,5,2,9,3,6,0,1,10449053
790,2,2,7,18,6,0,0,5368840
2475,4,1,6,6,9,1,1,10831277
1901,5,2,3,2,9,1,0,9521073
2396,4,1,8,5,4,1,0,10667553
2942,4,3,8,20,10,0,0,11782062
1069,4,1,3,4,7,1,1,6920360
2331,3,1,6,9,9,1,1,10032472
1910,3,3,1,19,8,1,0,8231570
755,2,1,1,17,5,0,1,4217732
1463,3,3,10,12,10,1,2,9306339
2062,4,2,3,15,2,0,2,9011500
1975,4,2,5,4,2,0,0,9056700
1089,4,4,7,4,1,0,1,8193536
2975,4,2,8,16,6,1,1,12240797
1261,3,3,1,18,7,0,2,6681977
2182,5,3,1,1,9,1,2,10547037
2876,4,1,3,16,4,1,2,10858481
2998,3,1,8,20,10,0,2,11612305
2874,4,1,6,17,0,1,1,11259724
2421,5,3,7,11,4,1,0,11130643
2947,5,3,10,8,0,1,2,13446570
711,2,1,5,15,1,0,0,4534709
1638,3,1,10,8,4,1,0,8735391
2973,3,3,3,14,5,0,1,11104886
1467,3,1,9,1,5,0,0,7928495
1131,3,2,7,7,10,1,0,7243149
1913,3,3,5,3,0,0,1,8871060
1734,3,3,9,7,6,1,1,9492582
2672,4,1,5,14,6,1,2,11163956
668,1,1,7,19,10,1,1,4930918
902,2,2,8,7,10,0,1,6486934
1236,3,3,1,0,1,0,1,6537205
925,2,2,4,9,4,0,0,5188424
876,1,1,10,20,1,0,0,5269671
1032,3,3,10,5,1,0,1,7597948
810,2,2,7,10,4,0,0,5492153
755,2,2,6,1,4,1,0,5799717
2514,3,3,7,5,10,1,0,10822399
2266,3,3,2,14,4,0,0,8610519
2840,5,3,8,0,7,0,2,13172786
654,2,2,3,10,6,0,1,4754398
2154,5,1,9,7,0,1,2,11189719
2474,3,3,9,11,5,1,1,11007228
871,2,2,2,14,4,0,0,4713202
2073,5,2,5,12,1,1,1,9841590
2293,5,2,3,1,3,0,2,10702391
1476,3,2,2,17,10,1,1,7289749
2340,3,1,6,1,5,0,1,9510898
2642,4,2,10,7,1,0,2,11677712
578,2,1,4,20,2,0,0,3882785
1758,2,2,10,5,9,0,0,8452927
2937,5,2,2,6,6,1,2,12216809
1828,3,3,10,17,2,1,0,9536548
2929,3,2,2,3,4,0,1,10438425
2015,5,2,8,7,9,0,0,9972464
2040,3,1,8,2,0,0,0,9126397
2931,4,4,8,4,3,0,2,12801097
2344,4,2,3,19,0,0,2,9590547
860,2,2,7,0,8,0,0,5908794
2671,3,3,6,17,8,0,1,10910911
1352,3,1,4,3,2,1,1,7073442
676,1,1,5,6,6,1,1,4900859
2356,3,1,1,17,2,0,0,8103343
975,1,1,8,18,9,1,1,5816057
1834,3,1,6,7,1,0,2,8444534
1319,3,1,2,15,9,1,0,6500080
1093,2,2,3,12,5,0,1,5801268
1968,4,2,6,4,0,0,1,9183207
2406,4,4,3,10,3,1,2,10800816
1196,4,2,2,13,8,1,0,6886791
2395,4,1,7,7,3,1,1,10650149
2923,3,3,1,13,0,0,1,10491259
2565,3,2,9,12,7,0,1,10848442
840,1,1,4,4,5,1,0,4896883
871,1,1,5,5,7,0,1,5031267
1067,4,4,3,11,10,1,0,7559606
789,2,2,9,1,4,1,1,6754835
2721,5,2,2,19,5,0,2,11132886
1990,3,1,7,11,7,0,1,8776991
2788,5,1,9,6,2,1,0,12135200
2459,5,2,4,10,5,1,2,11297496
1635,2,1,6,11,7,1,2,7964611
1002,3,3,9,17,4,1,1,7663010
768,1,1,2,2,6,0,1,4401798
815,1,1,5,3,2,1,0,5023454
2632,5,1,5,13,10,0,1,10857932
2318,5,1,5,6,1,0,0,10053801
2628,5,3,7,18,5,1,1,12048177
2671,5,4,8,9,9,0,1,12344409
1564,2,2,6,9,0,0,1,7279268
1181,4,2,9,9,2,0,0,7549332
978,1,1,10,4,7,1,1,6468523
2803,5,1,6,11,2,1,1,11755586
1165,4,3,2,0,6,1,0,7520696
1811,3,1,9,16,5,1,1,9118429
2849,5,2,10,14,5,0,2,12749188
664,1,1,5,0,6,0,1,4610490
1836,3,3,4,18,8,0,1,8248960
842,2,1,9,12,3,1,1,6247864
2595,3,3,6,12,2,1,1,10845886
549,2,2,6,9,7,0,0,4902827
2319,5,4,8,9,2,1,2,12371045
1071,4,1,3,6,4,1,1,6613739
2919,4,1,1,13,10,1,1,10634870
2392,5,2,4,5,6,1,2,11180535
1736,4,3,8,17,7,0,0,9188270
1130,3,2,8,3,10,1,1,7750721
1502,2,1,5,15,1,1,2,7197771
2286,4,4,2,11,8,0,1,9852463
739,1,1,8,4,5,0,0,4931898
2218,5,3,1,9,4,0,2,9874676
1250,2,1,9,10,5,1,1,7362640
1984,3,3,10,11,2,0,0,9595309
2027,4,4,6,5,1,0,0,9846465
1271,4,1,7,14,1,0,0,7235401
2464,4,3,6,4,7,1,0,11235286
617,1,1,3,4,3,1,0,4036379
821,2,1,2,0,7,1,0,4978647
634,1,1,2,8,0,0,1,3712449
895,1,1,10,6,2,1,0,5826298
1636,4,3,6,5,8,0,2,9313994
905,1,1,4,9,2,0,0,4561752
2565,5,4,6,18,2,1,2,12413761
1240,3,2,7,6,8,0,1,7341089
1787,2,2,2,16,2,1,1,7474538
2782,5,1,2,10,7,0,1,10645364
2959,5,3,8,7,8,1,1,13639502
2252,3,1,8,11,2,0,2,9765721
930,2,2,9,2,1,0,1,6544321
2918,3,3,3,2,5,0,1,10951574
2155,3,1,7,15,4,1,2,9871011
1958,4,4,8,16,4,0,1,9891471
1526,3,2,4,20,2,0,0,6964231
779,2,1,3,12,9,1,0,4836427
894,1,1,8,6,4,1,1,5887011
2721,4,1,1,13,1,1,1,10016656
2041,4,4,1,1,2,1,2,9786255
2264,3,2,7,15,1,1,2,10170878
2709,5,4,8,17,2,0,1,12121481
2920,4,3,5,10,0,0,2,11588301
2000,4,1,6,12,1,1,1,9533877
2187,4,1,4,7,3,1,2,9615032
768,2,1,6,5,0,1,0,5337747
2230,5,4,5,0,7,0,1,11058980
2098,4,1,8,3,10,0,1,9998566
1890,3,3,5,11,6,0,1,8870669
808,1,1,5,1,4,1,0,5045431
876,1,1,5,2,9,1,1,5447181
814,2,2,7,17,5,0,1,5635934
2610,4,2,1,20,8,0,2,10043601
2414,4,4,10,20,0,0,1,11322324
1484,2,2,7,13,5,0,2,7508632
2189,4,3,3,8,10,0,1,9665541
1114,2,1,4,9,7,1,1,6119646
651,1,1,5,4,0,1,1,4749785
1220,4,1,8,0,0,0,1,7757207
760,2,2,2,12,2,0,0,4449734
2549,3,3,10,16,4,1,0,11070693
1000,3,2,10,12,3,1,0,7145607
1217,2,2,8,13,4,0,1,6897323
962,2,2,8,7,4,0,1,6415842
2006,4,1,10,1,10,0,2,10657300
1481,3,3,7,9,10,1,2,8770470
1468,3,2,1,12,4,1,0,6951619
1464,3,1,3,14,10,1,2,7418676
638,2,1,8,15,6,1,1,5650679
911,1,1,9,2,5,1,1,6216838
612,1,1,8,20,2,0,1,4391935
1751,3,3,2,3,2,0,2,8375894
1032,4,4,6,14,7,0,1,7507203
2929,4,3,4,2,6,1,0,11836232
2045,5,2,1,0,8,0,0,9354628
1312,3,3,3,1,6,1,2,7818897
864,2,1,10,3,0,1,1,6706572
2524,3,1,4,6,4,1,2,10224618
1033,3,1,10,6,4,0,1,7015265
1097,2,2,5,7,9,1,0,6390871
2376,3,1,8,4,5,1,2,10513906
2070,5,4,10,8,1,0,2,11288334
1863,3,2,6,19,10,0,0,8174261
2060,4,4,6,4,8,0,2,10453683
1195,4,4,6,14,2,0,1,7981029
2273,3,2,2,10,0,0,1,8928092
1650,4,3,7,9,4,1,2,9554825
1175,3,3,8,4,8,1,0,7836191
723,1,1,1,15,4,0,1,3628630
2527,3,2,6,17,7,1,1,10242428
1106,2,2,2,6,4,0,0,5532687
1617,4,2,10,0,8,0,1,9731143
1508,3,3,2,10,0,1,2,8017623
999,2,2,10,3,5,0,0,6606260
2465,4,3,10,0,5,0,2,12114669
2355,4,2,4,1,10,1,1,10754973
789,2,1,7,8,2,0,1,5341580
1352,2,2,7,9,10,0,0,6958992
2270,5,3,10,4,5,0,1,11680385
2505,4,4,8,8,9,1,0,11978675
2008,5,2,7,20,6,0,0,9585590
2398,5,2,3,15,8,0,1,10203960
824,2,2,3,4,10,1,0,5523970
1710,4,1,9,2,0,0,2,9239183
887,2,2,6,8,9,0,0,5623120
2395,3,1,7,1,1,1,2,10401685
2905,5,4,8,19,4,1,0,12651550
820,2,1,7,17,0,0,1,5152321
1203,4,4,8,12,10,1,1,8929797
1977,5,4,5,2,2,0,0,9938736
565,1,1,4,15,10,0,0,3689118
2706,3,1,5,14,2,1,1,10097075
1180,2,2,8,15,0,1,0,6646247
2832,4,1,6,0,1,1,1,11804028
2870,5,3,1,15,6,1,2,11896908
2498,3,3,1,16,0,1,2,9784275
760,2,2,8,3,7,1,1,6527836
585,1,1,4,15,5,1,0,3975517
2907,5,3,10,14,2,1,2,13619239
2207,5,3,8,5,9,0,1,11343941
853,2,1,3,6,2,1,0,5111116
2522,4,2,4,17,0,0,1,10188211
1962,5,2,3,16,0,0,1,8917757
1428,2,1,8,8,5,1,0,7441354
2781,4,2,9,19,10,0,2,11700342
2293,4,1,2,19,9,0,2,9002204
931,1,1,4,11,2,1,1,5145931
2541,5,1,3,20,5,1,0,9971812
1326,3,2,1,7,7,1,1,6914135
849,2,2,7,11,10,0,0,5845682
2669,4,2,3,13,6,1,1,11013929
2614,5,3,1,14,2,0,2,10969028
785,1,1,6,12,2,1,0,4788310
651,1,1,9,9,6,1,1,5517854
1784,3,1,5,16,9,0,2,8117424
1340,4,4,6,20,6,0,1,8025639
2701,4,4,3,16,8,1,0,10944941
2760,4,3,3,0,0,1,0,11400280
1744,4,4,9,3,0,1,1,10396193
1951,3,1,2,14,4,0,1,7630469
1467,4,2,6,9,4,0,2,8324568
1514,2,2,9,18,3,1,1,7818226
2243,4,1,2,1,6,0,1,9086742
819,2,2,10,17,8,1,1,6668591
2234,4,4,7,5,2,0,1,10910585
1029,4,1,4,14,7,0,0,6250365
2012,3,3,7,3,1,1,2,10032136
2641,3,1,6,9,5,1,1,10560963
1085,2,2,1,9,4,0,0,5241318
2502,3,1,9,11,1,0,1,10265130
1768,4,4,6,12,7,0,0,9200390
2387,4,4,3,10,1,1,1,10501611
2119,4,1,8,8,10,0,0,9775843
2842,5,3,9,20,1,0,0,12391536
2719,5,1,10,16,3,1,2,12646667
992,1,1,5,6,3,1,0,5387223
2985,4,4,10,1,7,0,1,13321916
2199,3,3,6,12,4,0,0,9633281
2719,3,2,3,5,4,0,0,9894088
2168,5,2,1,19,5,0,0,8977939
1720,3,1,6,4,6,1,1,8455044
995,1,1,4,19,9,0,1,4860094
2566,4,1,5,1,5,1,2,11056789
2483,3,2,4,0,4,0,0,9857128
1014,3,3,7,14,1,0,0,6576673
1188,2,2,9,14,0,0,1,7029620
1684,4,2,1,1,7,1,2,8514214
2057,4,2,10,16,4,0,0,9954439
2806,3,2,2,12,1,0,2,10298400
1644,3,1,10,16,5,1,2,8863564
2354,4,2,6,10,3,1,2,10711928
1047,4,1,10,15,0,0,0,7007243
2502,4,1,2,17,0,1,2,9703583
2041,5,3,7,5,0,0,1,10365834
1290,3,1,4,0,4,1,0,6774211
1741,4,2,4,15,5,0,1,8295429
2982,3,1,4,20,6,0,1,10462825
2523,3,3,4,18,10,0,0,9868511
766,1,1,10,7,8,1,0,5863587
594,2,2,1,13,10,0,1,4266164
2166,4,1,9,14,7,1,2,10730596
1419,2,2,7,17,7,1,0,7226315
1870,3,3,1,7,6,0,0,7773373
1848,4,1,2,0,7,1,0,8459156
1869,4,2,2,15,3,1,0,8429007
2628,3,1,10,19,7,0,2,10927866
1011,2,1,1,12,5,0,0,4529973
2310,3,2,10,20,6,0,0,10032285
2790,3,2,7,12,1,1,0,11181174
543,2,2,8,13,9,0,1,5433897
606,2,2,10,6,1,0,0,5656188
776,1,1,9,8,5,1,1,5822062
2321,3,1,3,1,0,0,1,9023373
2601,5,3,5,18,8,0,0,11025574
2971,4,3,6,0,8,0,0,11951383
2791,3,2,6,6,3,0,0,10569000
2448,5,4,10,10,9,1,2,12820460
1846,3,1,8,1,7,0,0,8730558
1443,3,3,4,7,7,1,2,8231808
2139,3,1,6,0,1,1,0,9263863
1083,3,2,4,20,9,1,0,6494972
1315,2,2,3,7,4,0,1,6481707
1507,2,1,1,5,4,0,0,6070766
1062,3,3,2,10,3,1,1,6498260
2025,5,2,9,19,6,0,0,9827128
1035,2,1,9,12,5,1,1,6889480
1501,2,1,9,9,2,1,0,7427697
1647,2,2,4,2,7,0,0,7300943
2585,4,4,9,14,2,1,2,12295969
2479,5,4,8,8,9,1,2,12982360
2891,5,1,4,7,3,1,0,11398760
1753,3,2,10,5,5,1,2,9603583
844,2,2,9,11,3,0,1,6199398
1877,4,4,8,13,6,1,1,10274927
2066,3,1,8,7,4,0,1,9408548
1706,4,1,5,7,1,0,0,7888884
2736,3,2,4,10,4,1,2,11108957
1624,2,1,9,8,0,1,1,8248418
2154,4,1,8,20,8,0,1,9528026
1359,3,1,9,18,8,1,2,8259427
1895,3,2,4,13,6,0,1,8272256
2787,3,2,3,18,2,1,2,10368225
1952,4,2,7,13,10,1,2,10138827
1835,5,1,10,1,2,0,1,10063194
2969,5,4,7,6,6,0,2,13259877
2444,3,2,10,14,10,1,0,10687092
2764,3,1,10,15,0,0,0,10478093
2080,4,2,4,9,10,0,1,9179291
2623,3,1,6,13,6,0,0,9667547
2213,4,1,7,6,2,0,1,9787907
2444,3,3,10,9,9,0,2,11539329
2379,4,2,1,4,7,0,1,9665003
1511,4,3,10,15,7,1,2,9551096
873,2,2,6,9,6,0,1,5776820
2269,4,4,3,18,1,1,2,10642593
1481,2,2,9,9,10,0,2,8292273
1389,3,2,9,3,5,0,0,7955347
1835,4,4,3,8,3,0,1,8854391
2391,4,3,7,6,6,0,0,10564995
1059,3,3,8,15,7,0,0,7048626
1492,4,4,3,15,4,0,0,7978588
2986,3,1,5,3,8,1,0,10955030
545,2,1,8,11,2,0,0,4815733
2680,3,2,1,20,8,0,1,9602528
2318,3,3,1,1,6,0,0,9061050
1477,2,1,1,13,0,0,1,5943550
758,1,1,3,5,0,1,0,4402598
1821,5,2,10,6,8,1,1,10468092
1375,2,2,6,5,0,1,2,7535126
2094,3,2,4,2,10,1,2,9805978
679,1,1,7,9,9,1,0,5042622
2831,3,2,2,19,5,1,2,10829506
1044,3,1,6,15,1,1,0,6269438
2896,4,4,9,20,3,0,0,11854648
1008,3,1,7,7,9,0,0,6263595
2542,4,2,3,12,3,0,0,10023604
2949,4,3,3,8,5,0,2,11913912
2199,5,3,1,7,5,1,0,9761868
721,1,1,10,12,8,1,0,5514462
524,1,1,2,6,0,0,0,3157361
1211,4,2,4,16,1,1,2,7489051
1172,4,2,4,13,2,0,1,6833664
2336,5,2,5,15,1,1,1,10541552
2428,4,4,9,19,6,0,1,11099160
2062,4,1,5,19,8,0,2,9277761
1553,3,2,5,14,4,1,2,8220549
794,2,1,8,6,2,0,0,5312955
2550,5,3,8,12,6,1,2,12331287
2505,4,1,7,1,1,1,2,11032552
2287,4,3,9,15,10,1,2,11278733
2078,4,2,4,15,0,1,2,9681164
615,1,1,10,14,10,0,1,5110631
2868,5,2,1,3,1,1,1,11581310
829,1,1,3,13,4,1,1,4674633
2185,5,1,2,20,9,1,0,9122415
1358,4,4,5,0,2,1,0,8386677
2211,5,4,5,13,2,0,1,10464700
1050,2,2,3,16,1,1,0,5448001
741,1,1,5,13,7,0,0,4188513
851,2,1,5,2,5,0,0,5211635
912,1,1,5,0,10,0,0,5015285
529,2,2,8,15,5,1,1,5523681
1905,4,2,6,12,6,0,1,9322720
910,1,1,7,4,0,0,1,5464523
1518,3,2,10,15,8,1,2,8926707
1819,3,3,6,1,5,1,0,9194420
2139,5,1,6,13,7,0,2,10055376
2986,3,3,3,16,9,0,0,10780282
856,2,2,3,14,1,1,0,5053707
1198,4,1,2,13,0,0,1,6386233
1648,2,2,8,3,10,0,2,8627426
2515,3,3,6,7,9,0,2,10830433
2063,5,4,4,7,4,0,1,10083934
865,2,1,2,18,5,0,1,4664550
2863,5,1,5,1,9,0,1,12053620
1809,4,2,9,19,9,0,0,9063907
2704,4,3,3,9,3,1,2,11404332
2963,4,2,1,19,5,1,2,11465571
1005,3,3,10,15,10,0,1,7507904
2042,3,2,3,6,3,0,0,8464145
2104,4,2,1,17,6,1,1,9034250
1926,4,4,2,16,4,1,2,9734040
2744,4,1,3,10,9,0,2,10595774
1170,4,2,8,15,4,0,0,7269092
1301,4,1,6,18,1,0,1,7287908
2249,5,2,1,3,5,1,0,10046295
980,2,2,3,20,6,0,0,4945901
2124,4,3,10,5,10,1,2,11856802
867,2,2,5,20,10,1,1,5688413
977,1,1,8,20,10,0,0,5307749
2845,4,3,2,18,2,1,1,11365174
2276,4,2,2,10,1,0,1,9392060
580,2,2,2,16,9,0,0,4171929
980,1,1,1,17,7,1,0,4281027
2855,3,3,3,2,8,1,0,10910587
1010,4,3,6,17,2,1,0,7088666
689,2,2,3,18,7,1,1,5045241
2591,3,3,2,1,3,0,0,9701413
1381,2,1,10,11,4,0,2,7686119
804,2,2,7,20,2,1,1,5717919
1541,4,4,3,17,3,0,2,8485988
1289,4,3,10,20,8,0,1,8680967
1795,3,2,1,19,3,0,1,7151212
950,2,1,6,20,1,1,1,5764041
1099,2,2,1,3,6,0,1,5770061
1005,2,2,10,15,1,1,1,6979941
2988,3,1,3,10,6,0,1,10672066
2677,5,4,8,18,2,1,0,12379266
1136,4,2,3,12,9,1,0,7086628
2016,5,2,10,13,7,0,1,10845828
2419,5,3,5,13,8,0,1,11055067
856,2,2,6,2,10,0,0,5901481
883,1,1,2,9,8,1,0,4659439
2236,5,2,8,15,8,0,1,10470574
1278,4,1,7,17,5,0,2,7688665
2663,5,1,10,14,2,0,0,11198145
1046,4,3,1,13,7,1,0,6548645
963,2,1,9,3,4,1,1,6686458
1372,2,2,4,9,10,0,1,6921008
2499,3,2,1,19,7,1,1,9358728
521,2,1,7,11,0,0,1,4683537
847,1,1,2,15,0,0,1,3962776
2119,4,3,6,13,2,1,0,10183831
2299,3,1,6,13,0,1,2,9625261
1276,3,1,3,12,6,1,0,6342811
1315,3,3,5,3,6,1,2,8229176
1021,3,2,9,12,2,0,0,6869489
1016,2,2,9,0,10,0,0,6869100
1901,4,1,7,15,4,1,1,9054414
2256,3,3,3,16,2,0,1,9225819
1579,4,2,7,6,7,0,2,9078012
1242,2,1,4,3,2,1,0,6155406
1287,2,2,1,19,3,0,0,5336682
2650,4,2,4,10,6,1,0,10735291
711,2,1,5,11,4,1,1,5165215
694,1,1,1,1,10,1,0,4125833
1647,4,1,7,5,4,1,1,8814157
956,1,1,9,4,5,1,1,6365794
2912,5,3,4,20,4,0,2,11889469
935,1,1,1,18,10,0,0,4014665
904,1,1,5,15,3,0,0,4435498
2212,5,3,9,11,5,1,2,11906791
2286,3,2,7,16,8,0,0,9543480
1028,3,1,10,1,3,1,1,7637080
2603,3,1,8,16,6,1,1,10744493
1347,2,1,3,18,3,0,2,6084215
2650,4,3,4,9,4,0,0,10507924
2685,3,2,1,20,2,1,0,9365255
711,1,1,9,3,0,1,1,5552266
2749,4,2,7,19,4,1,0,11303340
542,2,1,5,5,4,0,0,4424503
2064,5,3,10,17,3,1,0,10807792
1335,4,4,3,14,3,1,1,7927121
2462,3,2,3,14,2,0,0,9130490
1238,4,3,1,9,2,0,1,6991087
1269,2,1,2,13,3,1,2,6351551
910,1,1,10,3,6,1,0,6038911
555,1,1,4,2,4,0,0,3908316
538,1,1,2,6,2,1,1,3962734
1759,3,2,3,7,0,1,2,8404888
586,1,1,9,9,1,1,0,4803539
1418,2,1,7,12,2,1,2,7383660
2075,5,1,8,5,1,0,0,10095266
1654,3,1,10,10,1,1,0,8713606
2976,3,1,7,16,5,0,2,11235248
1735,4,3,6,3,4,1,2,9754741
1587,4,1,1,4,10,0,1,7356915
2329,5,4,2,3,9,1,2,11273336
870,2,1,3,12,5,1,1,5232995
2195,5,3,3,20,3,1,1,10157997
2706,5,4,9,17,3,1,0,12615263
2227,5,2,2,7,5,0,0,9739523
570,2,2,3,3,0,1,1,5019019
1070,3,2,3,17,6,0,0,5877789
728,1,1,3,12,0,1,1,4240499
934,1,1,10,5,0,0,1,5810480
1503,2,1,10,13,2,0,1,7674535
2660,5,3,8,13,5,1,2,12747239
1674,2,1,1,20,0,0,2,6288953
2123,4,4,9,8,9,1,2,11432177
1142,3,1,9,12,2,0,1,7052529
1396,3,1,9,19,1,1,1,7697821
2159,4,2,1,11,10,1,0,8982068
927,1,1,10,10,0,0,1,5677426
936,1,1,10,0,4,0,0,5937199
632,1,1,2,18,9,0,1,3568846
1788,2,2,1,11,4,1,2,7529551
2100,5,3,3,3,5,1,2,10631901
2556,3,1,10,12,7,0,1,10527996
2396,3,3,2,7,3,0,2,9594985
2554,5,3,8,4,5,1,1,12420809
2264,3,3,7,7,3,0,0,9876527
2537,3,1,3,9,8,0,1,9310928
1784,2,2,3,2,4,1,1,7807875
1233,4,4,5,15,4,1,2,8613072
1007,4,4,1,11,4,1,1,7147139
1028,3,2,9,19,5,1,0,7101309
2572,4,3,1,19,10,0,2,10477858
2797,3,1,2,9,6,0,2,10096696
798,1,1,8,2,5,1,1,5821379
2404,3,1,3,3,6,1,0,9338391
764,2,2,10,15,3,1,0,6115079
656,1,1,3,20,3,1,0,3881825
2057,3,2,7,15,3,0,0,9009590
2232,4,3,3,2,2,0,1,9800062
1721,4,4,7,16,3,1,0,9571012
878,2,2,5,5,3,1,1,6051636
2693,5,2,7,11,9,1,0,11909358
2945,3,1,10,19,2,1,2,12233434
1796,2,1,8,4,7,1,0,8497687
2164,4,1,8,4,10,1,2,10985548
899,1,1,4,13,8,0,1,4685146
1359,2,1,6,11,0,1,1,6867315
1010,4,4,8,13,6,1,1,8425016
2244,5,3,2,5,7,1,1,10375234
2936,3,3,7,12,4,1,2,12074113
906,1,1,2,20,0,1,0,4133657
2731,3,3,8,16,9,0,2,11447867
2222,3,1,8,17,6,0,0,9310787
1009,3,2,7,20,6,0,1,6623759
2578,4,3,5,9,6,0,0,10926544
2198,3,1,1,4,5,1,1,8586331
2843,4,2,9,12,3,1,0,12148519
2866,4,2,7,5,6,1,2,12201407
1446,2,1,9,3,10,1,2,8488636
2764,3,2,4,2,1,0,1,10271460
2930,3,1,10,17,1,1,0,11570521
1034,3,3,6,5,3,0,1,6904263
1504,4,4,5,1,4,0,0,8639300
2873,3,1,8,19,1,0,0,10420611
1239,2,1,8,11,3,1,0,6760569
589,2,1,8,20,1,0,1,4798483
1784,4,4,3,5,4,0,0,8866826
2984,3,1,6,11,7,0,0,10803335
1542,2,1,10,0,8,0,2,8405733
1124,2,2,2,6,0,1,0,5676925
1018,3,2,8,6,1,1,1,7296158
2530,4,4,4,8,2,0,2,11334776
1651,3,1,10,18,4,0,0,8245320
2498,4,4,7,19,4,1,2,11500030
2068,4,2,10,11,5,0,1,10092446
638,2,2,5,19,10,1,1,5181489
1236,3,2,3,11,3,0,0,6305498
2023,3,2,2,0,5,0,2,8714987
2406,5,3,4,17,1,1,1,10899599
2659,3,1,9,8,9,0,2,11396032
2227,5,4,6,10,3,0,0,10861754
2542,3,2,7,3,1,1,0,10664613
2921,4,2,10,0,4,0,2,12991862
2858,3,2,5,4,6,0,2,11494536
660,2,1,2,15,1,1,1,4344496
1916,4,1,9,10,7,0,1,9397728
2361,4,1,6,19,1,0,0,9183964
542,1,1,6,13,3,0,0,3820873
2010,5,1,1,8,0,0,0,8540772
807,2,2,10,12,4,0,0,6061989
991,1,1,3,18,6,1,0,4723534
1485,4,4,8,8,5,1,0,9089616
1713,4,1,6,17,3,0,2,8263098
2525,3,1,1,6,7,1,0,9259277
1894,3,3,9,16,5,1,2,9967633
1130,4,1,3,7,5,1,1,7028948
2603,3,2,4,2,4,1,0,10413287
2864,5,1,3,14,1,0,0,10381459
2387,3,2,1,15,10,1,1,9224398
2754,3,2,7,6,2,1,2,11529598
1866,3,2,5,11,1,0,2,8528012
2230,3,2,4,12,2,1,2,9673693
2624,4,1,1,20,3,0,0,8976499
646,2,1,2,17,1,1,0,4138075
2157,4,4,2,7,4,1,0,9650411
1333,3,3,5,19,4,0,0,6864384
2452,5,3,4,5,5,0,0,10586673
2364,3,1,8,13,5,0,0,9790434
815,1,1,10,11,7,0,1,5761546
2435,3,1,1,18,10,1,0,8835148
1185,2,1,2,9,5,1,1,5973317
2735,4,4,5,11,7,0,1,11498519
1866,5,4,2,8,10,0,0,9561885
1402,4,2,6,15,0,0,2,8065841
2264,4,2,2,6,6,0,1,9621679
2731,4,2,5,11,5,1,2,11506620
1631,3,1,1,18,8,1,2,7205944
2363,5,3,5,3,0,1,2,11293368
1115,4,3,10,17,10,0,1,8245565
764,2,1,8,1,3,1,0,5742382
1752,2,2,6,0,0,1,0,8073878
1660,4,2,2,8,2,0,1,7877425
830,2,1,1,15,5,0,1,4355073
901,2,2,10,9,2,1,1,6992219
1070,4,2,5,4,6,0,1,7098111
1717,4,4,9,5,6,1,0,9933013
2310,5,3,9,11,7,1,1,11794243
2180,4,1,9,0,6,0,0,10160191
1738,2,2,3,19,8,1,0,7379221
2108,3,2,1,14,8,1,0,8214982
1606,4,1,6,19,1,1,2,8426585
1857,3,1,10,16,0,0,2,8846548
2528,3,1,3,9,10,1,2,10380012
526,2,1,2,2,0,0,0,3776138
1512,2,1,8,0,8,1,1,7889533
998,2,2,8,5,3,1,1,7008897
1004,3,1,1,5,2,0,0,5167573
2739,3,2,8,9,4,0,2,11334612
1627,3,2,2,14,6,1,0,7190980
2372,3,3,7,0,9,1,0,10855997
2320,3,2,3,14,7,1,0,9455401
1965,5,2,6,16,6,0,0,9469250
1941,5,3,8,4,4,1,1,10614189
2481,4,4,10,5,9,1,0,12325082
2911,5,3,10,19,6,0,0,12314731
1151,2,1,2,15,10,1,1,5872739
1469,2,1,7,13,1,0,2,7095954
653,1,1,6,19,10,0,0,4134893
2341,4,2,10,17,3,0,1,10713632
1671,2,1,3,13,8,0,0,6652599
894,1,1,3,0,5,1,0,4871490
2663,4,2,4,18,7,1,1,10900393
2788,3,1,8,13,10,1,0,11094428
1020,4,3,2,3,7,0,0,6641532
1855,3,1,5,8,6,1,0,8456600
1146,3,1,9,18,3,1,1,7288381
2736,5,1,10,15,4,0,0,11547131
1568,2,2,1,4,3,1,2,7418041
755,1,1,2,18,9,0,1,4041936
2204,5,1,9,15,2,1,2,10732911
645,2,1,6,13,7,1,0,4907691
726,1,1,9,19,6,0,1,4924598
2045,5,2,7,13,8,0,0,9862309
2006,4,2,6,13,0,0,0,8786421
